<BEGIN>;;;;;;
<Buses>;;;;;;
ID;Name;Reference bus;Base voltage (kV);Area;Subsystem market - Name;Subsystem market - ID
9513;COCAL--SP088;9517;CANAA-BIO013;99999;0.2133;
9519;GMARAC-SP088;9520;MARACABIO013;99999;0.6125;
9519;GMARAC-SP088;9520;MARACABIO013;99999;0.6125;
9531;TUNAS--PR138;9368;RBRANC-PR138;99999;0.094;
9531;TUNAS--PR138;9743;NHORIZ-PR138;99999;0.13;
9534;GASPA2-SC138;9533;GASPA2-SC230;99999;0.06678;
9534;GASPA2-SC138;9533;GASPA2-SC230;99999;0.06631;
9534;GASPA2-SC138;9533;GASPA2-SC230;99999;0.0671;
9535;SQUI-A-PR013;9536;SQUI-B-PR013;99999;0.00001;
9537;SQUITE-PR230;821;UMBARA-PR230;276;0.024;
9537;SQUITE-PR230;2397;SQUITE-PR069;99999;0.136;
9537;SQUITE-PR230;2397;SQUITE-PR069;99999;0.135;
9537;SQUITE-PR230;9535;SQUI-A-PR013;99999;0.3983;
9537;SQUITE-PR230;9536;SQUI-B-PR013;99999;0.3963;
9538;CASCNO-PR230;2458;CASCOE-PR230;372;0.0244;
9538;CASCNO-PR230;2458;CASCOE-PR230;372;0.0335;
9538;CASCNO-PR230;9539;CASNOR-PR138;99999;0.0637;
9538;CASCNO-PR230;9539;CASNOR-PR138;99999;0.063;
9538;CASCNO-PR230;9725;UMUSUL-PR230;372;0.1196;
9539;CASNOR-PR138;854;PINHEI-PR138;99999;0.0178;
9539;CASNOR-PR138;2463;COPACO-PR138;99999;0.0798;
9543;CBALES-PR230;818;DISJP--PR230;394;0.008;
9543;CBALES-PR230;820;UBERAB-PR230;357;0.0181;
9543;CBALES-PR230;2459;PFISCA-PR230;219;0.0582;
9543;CBALES-PR230;2477;SMONIC-PR230;394;0.0236;
9543;CBALES-PR230;9542;CBALES-PR525;806;0.012921;
9545;NPPRI2-MS440;9544;NPPRI1-MS440;99999;0.00001;
9547;NPETR2-RS230;1249;TAQUAR-RS230;427;0.039008;
9547;NPETR2-RS230;9548;NPETR2-RS069;99999;0.14759;
9547;NPETR2-RS230;9548;NPETR2-RS069;99999;0.15446;
9548;NPETR2-RS069;9550;GRAMAD-RS069;99999;0.17059;
9548;NPETR2-RS069;9573;NPETRO-RS069;99999;0.1562;
9550;GRAMAD-RS069;9551;CANELA-RS069;99999;0.08385;
9553;BRPALETAP069;9228;LATPAL-RS069;99999;0.00289;
9553;BRPALETAP069;9275;AGUCLA-RS069;99999;0.00863;
9554;GERPALTAP069;9234;PALE1A-RS069;99999;0.030151;
9554;GERPALTAP069;9236;PALEG2-RS069;99999;0.00445;
9554;GERPALTAP069;9555;MNAPALTAP069;99999;0.00645;
9555;MNAPALTAP069;9229;MNAPA--RS069;99999;0.0033;
9555;MNAPALTAP069;9230;GERPGR-RS069;99999;0.0046;
9556;FRPPALTAP069;9231;FRPPGR-RS069;99999;0.00017;
9556;FRPPALTAP069;9236;PALEG2-RS069;99999;0.0149;
9557;CANAS2-RS069;9551;CANELA-RS069;99999;0.1315;
9563;MINEIR-MS138;9564;MVERME-MS138;237;0.08184;
9564;MVERME-MS138;9566;ALTOTA-MS138;99999;0.077497;
9564;MVERME-MS138;9769;MVERMEBIO013;99999;0.28;
9565;AGUAEM-MS138;9768;AGUAEMBIO013;99999;0.28;
9566;ALTOTA-MS138;9760;ALTOTABIO013;99999;0.28;
9567;JATAI--GO138;9767;JATAI-BIO013;99999;0.3;
9567;JATAI--GO138;9767;JATAI-BIO013;99999;0.3;
9569;CAMAQ3-RS230;980;NSRITA-RS230;693;0.08278;
9569;CAMAQ3-RS230;9570;CAMAQ3-RS069;99999;0.1566;
9569;CAMAQ3-RS230;9570;CAMAQ3-RS069;99999;0.1566;
9569;CAMAQ3-RS230;9819;POVNOV-RS230;693;0.1003;
9578;AGDO3P-SC034;10120;ADOCE-EOL034;99999;0.065075;
9579;UELDOR-MS138;9561;ELDORABIO013;99999;0.15008;
9580;SLUZ-I-MS138;9582;SLU-I-BIO013;99999;0.40587;
9580;SLUZ-I-MS138;9582;SLU-I-BIO013;99999;0.40427;
9580;SLUZ-I-MS138;9582;SLU-I-BIO013;99999;0.2432;
9581;SLU-II-MS138;9579;UELDOR-MS138;99999;0.0957;
9581;SLU-II-MS138;9580;SLUZ-I-MS138;205;0.09475;
9583;INDAIG-MS138;9765;INDGRDPCH006;99999;0.447;
9584;GUATAM-MS138;9583;INDAIG-MS138;99999;0.0281;
9584;GUATAM-MS138;9764;INDAIAPCH006;99999;0.678;
9584;GUATAM-MS138;9799;BANDEI-MS138;99999;0.12945;
9586;UCRICA-MS138;9762;CRICA-BIO013;99999;0.28;
9589;PORAGU-MS138;9761;PORTAGBIO013;99999;0.119;
9590;CANDE2-RS230;980;NSRITA-RS230;427;0.14749;
9590;CANDE2-RS230;9591;CANDE2-RS069;99999;0.15878;
9590;CANDE2-RS230;9591;CANDE2-RS069;99999;0.15794;
9594;LAGEGR-RS138;1328;VACARI-RS138;99999;0.1887;
9597;COLBJA-SC138;2704;BOMJAR-SC034;99999;0.3444;
9597;COLBJA-SC138;2704;BOMJAR-SC034;99999;0.3444;
9598;VARBON-SC138;9599;AGDO3P-SC138;99999;0.0769;
9599;AGDO3P-SC138;9578;AGDO3P-SC034;99999;0.3506;
9599;AGDO3P-SC138;9578;AGDO3P-SC034;99999;0.3506;
9599;AGDO3P-SC138;9578;AGDO3P-SC034;99999;0.3506;
9601;Z.OEST-RJ500;4120;Z.OEST-RJ138;1260;0.0144;
9601;Z.OEST-RJ500;9602;CSA----RJ138;1634;0.03529;
9601;Z.OEST-RJ500;9608;N.IGUA-RJ500;2337;0.00436;
9601;Z.OEST-RJ500;9637;CSA-2--RJ138;340;0.03529;
9602;CSA----RJ138;9600;CSA-G-UTE001;99999;0.1;
9602;CSA----RJ138;9637;CSA-2--RJ138;99999;0.00001;
9605;T.RIO--RJ500;87;RESEND-RJ500;2337;0.0122;
9605;T.RIO--RJ500;104;C.PAUL-SP500;2337;0.0197;
9605;T.RIO--RJ500;106;ADRIAN-RJ500;2337;0.0041;
9605;T.RIO--RJ500;106;ADRIAN-RJ500;2337;0.0041;
9605;T.RIO--RJ500;9504;T.RIO-SIN002;300;0.0143;
9605;T.RIO--RJ500;9507;T.RIO1-RJ034;99999;0.093333;
9605;T.RIO--RJ500;9508;T.RIO2-RJ034;99999;0.093333;
9605;T.RIO--RJ500;9608;N.IGUA-RJ500;4122;0.0034;
9605;T.RIO--RJ500;9608;N.IGUA-RJ500;4122;0.0034;
9608;N.IGUA-RJ500;107;GRAJAU-RJ500;2337;0.00607;
9608;N.IGUA-RJ500;108;S.JOSE-RJ500;2337;0.00323;
9608;N.IGUA-RJ500;4308;NIG5-A-RJ000;1260;0.01773;
9612;VG1TAP-RJ138;260;S.CEC-PCH138;99999;0.046049;
9612;VG1TAP-RJ138;262;VIGARI-RJ138;99999;0.001044;
9613;VG2TAP-RJ138;262;VIGARI-RJ138;99999;0.000913;
9613;VG2TAP-RJ138;1613;PIRTAP-RJ138;99999;0.0365;
9623;ANDRA-BIO138;2329;PITAN-BIO138;293;0.02304;
9626;BF-----RJ500;9627;BFLUMGUTE000;460;0.03044;
9626;BF-----RJ500;9628;BFLUMVUTE000;230;0.06217;
9633;JB1TAP-RJ138;9634;LAMEI1-RJ138;206;0.00256;
9634;LAMEI1-RJ138;1625;JABOAT-RJ138;206;0.003964;
9634;LAMEI1-RJ138;1626;LAMEIR-RJ138;206;0.009356;
9636;LAMEI2-RJ138;1625;JABOAT-RJ138;206;0.003964;
9636;LAMEI2-RJ138;1626;LAMEIR-RJ138;206;0.009356;
9637;CSA-2--RJ138;9603;CSA-V-UTE001;99999;0.0452;
9637;CSA-2--RJ138;9615;CSA-G2UTE001;99999;0.1;
9650;BARRA-BIO138;635;BBONIT-SP138;210;0.01914;
9651;PANAM2-RS069;1322;IJUI2--RS069;99999;0.3487;
9651;PANAM2-RS069;9652;PANAM2-RS013;99999;0.2856;
9674;IJUI1--RS023;9657;DEMEI1-RS023;99999;0.0001;
9674;IJUI1--RS023;9659;CERLU1-RS023;99999;0.0001;
9675;CAL1-A-RS023;9655;COPRE2-RS023;99999;0.0001;
9679;SANANDTAP138;1340;TAPEJA-RS138;203;0.078711;
9679;SANANDTAP138;9678;SANAND-RS138;203;0.05557;
9680;PAPCIG-PR138;2418;CASTRO-PR138;99999;0.064;
9680;PAPCIG-PR138;2423;JAGUAR-PR138;99999;0.1453;
9685;USJOSE-PR138;4220;B.GRA-BIO138;99999;0.049972;
9695;CRICA-PCH004;1860;CRICA--MS034;99999;0.001;
9697;CBANOR-PR230;819;PILARZ-PR230;210;0.01658;
9697;CBANOR-PR230;2377;CCPRB--PR230;99999;0.00448;
9697;CBANOR-PR230;9698;CBANOR-PR138;99999;0.06585;
9697;CBANOR-PR230;9698;CBANOR-PR138;99999;0.06594;
9698;CBANOR-PR138;2494;ALMTAM-PR138;99999;0.0267;
9698;CBANOR-PR138;9367;COLOMB-PR138;99999;0.0503;
9705;HAUER--PR069;2401;UBERAB-PR069;99999;0.0273;
9705;HAUER--PR069;9436;REFRIP-PR069;99999;0.0212;
9709;RENAUL-PR069;9320;DISJP--PR069;99999;0.0069;
9711;CACIQU-PR138;890;LONDRI-PR138;223;0.0077;
9714;FELIZ--RS069;9573;NPETRO-RS069;99999;0.2564;
9716;HEXION-RS069;1384;POLOFI-RS069;99999;0.0354;
9721;ARAHYO-SC138;9842;ARACOR-SC138;99999;0.0066;
9721;ARAHYO-SC138;9910;BMW----SC138;99999;0.0073;
9725;UMUSUL-PR230;978;GUAIRA-PR230;372;0.0956;
9725;UMUSUL-PR230;9726;UMUSUL-PR138;99999;0.0665;
9725;UMUSUL-PR230;9726;UMUSUL-PR138;99999;0.0664;
9726;UMUSUL-PR138;874;UMUARA-PR138;290;0.0041;
9726;UMUSUL-PR138;874;UMUARA-PR138;290;0.0041;
9727;COLPAL-RS034;10122;PALMAREOL034;99999;0.11386;
9728;PALMA1-RS138;1234;MOSTAR-RS138;99999;0.13352;
9728;PALMA1-RS138;9751;COLPAL-RS138;99999;0.02172;
9729;PALMA2-RS138;9751;COLPAL-RS138;99999;0.02172;
9730;PALMARTAP138;9729;PALMA2-RS138;99999;0.018638;
9731;CERCHA-RS230;1230;LIVRA2-RS230;382;0.011597;
9731;CERCHA-RS230;9794;COXSEC-RS034;99999;0.28286;
9731;CERCHA-RS230;9855;CTRICC-RS034;99999;0.2769;
9731;CERCHA-RS230;9958;CCH6CI-RS034;99999;0.2798;
9731;CERCHA-RS230;9959;IB1GAL-RS034;99999;0.2769;
9731;CERCHA-RS230;10115;CCHAT1-RS034;99999;0.2726;
9731;CERCHA-RS230;10116;CCHAT2-RS034;99999;0.2757;
9731;CERCHA-RS230;10117;CCHAT3-RS034;99999;0.2789;
9737;GARIBA-SC230;9735;GARIBAUHE001;222;0.059267;
9737;GARIBA-SC230;9739;ABATIS-SC230;243;0.01177;
9738;ABATIS-SC525;946;BIGUAC-SC525;2655;0.02436;
9739;ABATIS-SC230;950;LAGES--SC230;466;0.080134;
9739;ABATIS-SC230;950;LAGES--SC230;466;0.080134;
9739;ABATIS-SC230;9738;ABATIS-SC525;807;0.01374;
9739;ABATIS-SC230;9738;ABATIS-SC525;807;0.01374;
9742;NHORIZPCH034;9743;NHORIZ-PR138;99999;0.3864;
9745;OURO--TAP138;9746;OURO---SC138;201;0.000054;
9745;OURO--TAP138;9748;MOINHO-SC138;201;0.000561;
9746;OURO---SC138;9747;OURO--PCH034;99999;0.005195;
9748;MOINHO-SC138;9749;MOINHOPCH034;99999;0.006494;
9751;COLPAL-RS138;9727;COLPAL-RS034;99999;0.24424;
9752;CMPC---RS230;9800;CMPC---RS034;99999;0.1338;
9753;SCR1RB-RS013;1309;SCRU1A-RS013;99999;0.13127;
9754;SCR1RA-RS013;1343;SCRU1B-RS013;99999;0.13127;
9756;PELOT5-RS138;2070;PELOT1-RS138;99999;0.03185;
9756;PELOT5-RS138;2071;PELOT2-RS138;99999;0.01482;
9763;IACO--BIO013;9750;IACOUT-MS138;99999;0.15;
9770;OJA---TAP069;9771;OJACHA-RS069;99999;0.04249;
9770;OJA---TAP069;9772;GUAIB2TAP069;99999;0.30668;
9772;GUAIB2TAP069;9775;GUA1-A-RS069;99999;0.04711;
9773;STHGUATAP069;9774;STHGUA-RS069;99999;0.04971;
9773;STHGUATAP069;9777;RIOGUATAP069;99999;0.0199;
9775;GUA1-A-RS069;9776;GUA1-B-RS069;99999;0.00001;
9777;RIOGUATAP069;9778;RIOGUA-RS069;99999;0.01205;
9777;RIOGUATAP069;9779;APGGUA-RS069;99999;0.00354;
9780;SCHAR2-RS230;2090;SCHARL-RS138;99999;0.0808;
9780;SCHAR2-RS230;2090;SCHARL-RS138;99999;0.0808;
9780;SCHAR2-RS230;2090;SCHARL-RS138;99999;0.0808;
9780;SCHAR2-RS230;9209;SCHARL-RS023;99999;0.28;
9780;SCHAR2-RS230;9592;SCHARB-RS023;99999;0.2746;
9781;LAJEA1-RS069;9797;ARMEIO-RS069;99999;0.07439;
9782;LAJEA3-RS069;9798;CERTE2-RS069;99999;0.05485;
9782;LAJEA3-RS069;10255;CERTE1-RS069;99999;0.09622;
9783;LAJEA3-RS230;9782;LAJEA3-RS069;99999;0.16306;
9783;LAJEA3-RS230;9782;LAJEA3-RS069;99999;0.16286;
9785;CANDIO-RS230;9786;CANDIO-RS525;672;0.01173;
9786;CANDIO-RS525;997;PAMPAS-RS525;1523;0.00257;
9786;CANDIO-RS525;9787;CFMELO-RS525;1364;0.014805;
9796;ROCSAL-RS069;9795;ENCANT-RS069;99999;0.1102;
9797;ARMEIO-RS069;9796;ROCSAL-RS069;99999;0.1594;
9799;BANDEI-MS138;9784;BANDEIPCH013;99999;0.29098;
9799;BANDEI-MS138;10168;AREADO-MS138;99999;0.00569;
9803;ATLANT-RS012;10119;ATLANTEOL012;99999;0.019621;
9806;ATLANT-RS230;9803;ATLANT-RS012;99999;0.0875;
9807;OSOR23-RS034;10109;OSOR23EOL034;99999;0.22228;
9808;SANG23-RS034;10108;SANG23EOL034;99999;0.12531;
9813;VENTO--RS069;9814;CASSIN-RS034;99999;0.28786;
9813;VENTO--RS069;9814;CASSIN-RS034;99999;0.28786;
9814;CASSIN-RS034;10114;REBCASEOL034;99999;0.15761;
9818;POVNOV-RS525;979;NSRITA-RS525;4165;0.03027;
9819;POVNOV-RS230;1246;QUINTA-RS230;693;0.01379;
9819;POVNOV-RS230;9818;POVNOV-RS525;807;0.01328;
9819;POVNOV-RS230;9818;POVNOV-RS525;807;0.0138;
9820;MARME2-RS525;9176;MARME2-RS138;343;0.04493;
9820;MARME2-RS525;9818;POVNOV-RS525;4165;0.01719;
9820;MARME2-RS525;9824;MARME2SIN002;252;0.04329;
9822;SVPALM-RS525;9820;MARME2-RS525;4165;0.00542;
9822;SVPALM-RS525;9873;SVP2-B-RS138;495;0.02689;
9823;SVP2-A-RS138;1274;SVPALM-RS138;99999;0.03832;
9823;SVP2-A-RS138;1285;MARMEL-RS138;99999;0.1426;
9823;SVP2-A-RS138;9822;SVPALM-RS525;99999;0.11933;
9839;CANOIN-SC013;10315;CISFRAUTE001;99999;0.00001;
9841;PINHA2-SC138;9840;PINHA2-SC230;99999;0.08333;
9841;PINHA2-SC138;9840;PINHA2-SC230;99999;0.08266;
9841;PINHA2-SC138;9840;PINHA2-SC230;99999;0.08332;
9850;UVALEG-MS138;1874;VALEGRBIO013;99999;0.1889;
9851;VALEGR-MS138;1127;JARDIM-MS138;99999;0.2264;
9851;VALEGR-MS138;1145;MARACA-MS138;99999;0.0994;
9851;VALEGR-MS138;9850;UVALEG-MS138;99999;0.0649;
9851;VALEGR-MS138;10238;VALEGR-MS034;99999;0.4948;
9855;CTRICC-RS034;10118;CC45CTEOL034;99999;0.26945;
9859;SENAND-RS138;9860;SENAND-RS034;99999;0.1264;
9860;SENAND-RS034;10121;SENANDEOL034;99999;0.060108;
9865;PONTAL-RS230;9866;PONTAL-RS034;99999;0.2661;
9866;PONTAL-RS034;9867;PONT2BEOL034;99999;0.474;
9866;PONTAL-RS034;9868;PO2A3BEOL034;99999;0.16215;
9873;SVP2-B-RS138;9874;GERIBA-RS138;544;0.01993;
9873;SVP2-B-RS138;9877;CHUI---RS138;272;0.058354;
9874;GERIBA-RS138;9875;COLGE1-RS034;99999;0.090934;
9874;GERIBA-RS138;9876;COLGE2-RS034;99999;0.090934;
9875;COLGE1-RS034;10112;GERIB1EOL034;99999;0.078498;
9876;COLGE2-RS034;10113;GERIB2EOL034;99999;0.072296;
9877;CHUI---RS138;9878;COLCHU-RS034;99999;0.073474;
9878;COLCHU-RS034;9900;CHUI9-EOL034;99999;0.30223;
9878;COLCHU-RS034;10012;COLCHUEOL034;99999;0.067574;
9890;REASUL-PR230;898;FCHOPI-PR230;372;0.0478;
9890;REASUL-PR230;10132;REASUL-PR138;99999;0.065965;
9891;ANDIRL-PR138;880;BANDEI-PR138;99999;0.0528;
9891;ANDIRL-PR138;2489;SAPLAT-PR138;99999;0.0732;
9892;ANDIRL-PR230;612;SALTGR-SP230;382;0.022634;
9892;ANDIRL-PR230;9891;ANDIRL-PR138;99999;0.06604;
9892;ANDIRL-PR230;9891;ANDIRL-PR138;99999;0.06638;
9894;SVP2-C-RS138;9822;SVPALM-RS525;495;0.02689;
9894;SVP2-C-RS138;9963;COLHER-RS138;412;0.02881;
9895;INDI23-RS034;10110;INDI23EOL034;99999;0.24386;
9898;AMBEV--PR138;2474;IMBITU-PR138;99999;0.1231;
9905;AGDOCEEOL138;2443;PALMAS-PR138;99999;0.00001;
9911;IJU1-B-RS069;9912;IJU1-B-RS023;99999;0.3692;
9912;IJU1-B-RS023;9913;DEME1B-RS023;99999;0.0001;
9912;IJU1-B-RS023;9914;CERILU-RS023;99999;0.0001;
9915;CGTAMA-MS138;1892;CGJABR-MS138;99999;0.0174;
9915;CGTAMA-MS138;9916;CGTAMA-MS013;99999;0.572;
9915;CGTAMA-MS138;9916;CGTAMA-MS013;99999;0.4026;
9918;JCASTI-RS138;1276;SMARI1-RS138;99999;0.1399;
9949;COXSECEOL034;9794;COXSEC-RS034;99999;0.34265;
9958;CCH6CI-RS034;9854;CERCH6EOL034;99999;0.31861;
9958;CCH6CI-RS034;9948;CINGLEEOL034;99999;1.0432;
9959;IB1GAL-RS034;9853;IBIRAPEOL034;99999;0.32832;
9959;IB1GAL-RS034;9950;GALPOEEOL034;99999;1.2009;
9960;MENDEUTAP069;9257;MENDEU-RS069;99999;0.04671;
9960;MENDEUTAP069;9290;PUCPAL-RS069;99999;0.02585;
9963;COLHER-RS138;9969;COLHER-RS034;210;0.0748;
9966;VI1TP2-RS069;9233;VIAMA1-RS069;99999;0.0187;
9966;VI1TP2-RS069;9553;BRPALETAP069;99999;0.29071;
9967;PA16-2TAP069;9269;PALE16-RS069;99999;0.03961;
9968;VIAMA1TAP069;9233;VIAMA1-RS069;99999;0.0187;
9969;COLHER-RS034;10011;HERMENEOL034;99999;0.035112;
9974;BRANOR-SC069;10189;BNB-1Y-SC069;99999;0.0176;
9977;GRAVAT-SC069;10188;GVL-1Y-SC069;99999;0.00536;
9978;JAGUAR-SC069;9980;SANGAO-SC069;99999;0.097;
9978;JAGUAR-SC069;9981;TUBAR2-SC069;99999;0.1016;
9985;P16-1Y-RS069;9269;PALE16-RS069;99999;0.03961;
9988;KLACEL-PR230;9989;KLACEL-PR034;99999;0.1109;
9988;KLACEL-PR230;9989;KLACEL-PR034;99999;0.1115;
9989;KLACEL-PR034;9986;KLACELUTE002;525;0.0335;
9991;CAPOEI-SC138;10191;CQS1---SC138;99999;0.0013;
10005;MEDNOR-PR230;839;CASCAV-PR230;349;0.07055;
10005;MEDNOR-PR230;2458;CASCOE-PR230;383;0.05998;
10005;MEDNOR-PR230;10253;MEDNOR-PR138;99999;0.06672;
10005;MEDNOR-PR230;10253;MEDNOR-PR138;99999;0.06653;
10007;JBOTAN-RS069;1262;PALGR6-RS069;99999;0.05727;
10007;JBOTAN-RS069;1269;PALG10-RS069;99999;0.04392;
10007;JBOTAN-RS069;9247;PAL12--RS069;99999;0.00001;
10007;JBOTAN-RS069;9267;PALEG5-RS069;99999;0.0183;
10013;SHIGUATAP069;9306;SHIGUA-RS069;99999;0.01518;
10014;BNSBAS-SC069;10189;BNB-1Y-SC069;99999;0.0211;
10022;COOLUZ-RS069;10023;COOLUZ-RS023;99999;0.39;
10025;PTPORA-MS034;1880;PTPORA-MS138;99999;0.498;
10026;NANDRA-MS034;1147;NANDRA-MS138;99999;0.4955;
10027;RBRILH-MS013;1882;RBRILH-MS138;99999;0.811;
10032;CBACEN-PR230;10033;CBACEN-PR069;99999;0.1358;
10032;CBACEN-PR230;10033;CBACEN-PR069;99999;0.1354;
10033;CBACEN-PR069;2365;CAPANE-PR069;299;0.0004;
10033;CBACEN-PR069;2365;CAPANE-PR069;299;0.0004;
10040;CASTLA-PR138;9395;CARGIL-PR138;99999;0.0376;
10041;COOLAR-PR138;850;MEDIAN-PR138;99999;0.054;
10054;HOCONC-RS069;10013;SHIGUATAP069;99999;0.00461;
10111;XANGRI-RS034;9183;XANGRIEOL034;99999;0.27598;
10115;CCHAT1-RS034;9732;CERCH1EOL034;99999;0.19582;
10116;CCHAT2-RS034;9733;CERCH2EOL034;99999;0.20068;
10117;CCHAT3-RS034;9734;CERCH3EOL034;99999;0.19042;
10123;CIDREI-RS034;1347;CIDREIEOL034;99999;0.093951;
10150;PASSM2-RS069;9311;PEZZI--RS069;99999;0.0662;
10151;SCAVA1-RS069;9309;SCAVA2-RS069;99999;0.03947;
10151;SCAVA1-RS069;10152;SCAVA1PCH006;99999;0.21;
10154;VERD4A-MS138;10149;VERD4APCH013;99999;0.386;
10168;AREADO-MS138;10205;AREADOPCH013;99999;0.40261;
10169;FORMIG-RS138;10170;FORMIG-RS069;99999;0.2;
10169;FORMIG-RS138;10170;FORMIG-RS069;99999;0.2;
10170;FORMIG-RS069;10314;SAOSEPUTE001;99999;0.0218;
10180;PTEALT-SC069;10181;SCRIST-SC069;99999;0.2586;
10181;SCRIST-SC069;10182;SCECIL-SC069;99999;0.3321;
10183;NGSPNE-SC138;10184;PNENGS-SC138;99999;0.00323;
10186;ALTONA-SC069;10187;CREMER-SC069;99999;0.0104;
10188;GVL-1Y-SC069;10189;BNB-1Y-SC069;99999;0.1179;
10191;CQS1---SC138;10192;TCO----SC138;99999;0.0042;
10197;MAL-1Y-SC138;10198;JRL-1Y-SC138;99999;0.0043;
10203;AL2-1Y-RS069;9258;ALVOR2-RS069;99999;0.04589;
10204;AL2-2Y-RS069;9258;ALVOR2-RS069;99999;0.04589;
10209;VERDE4-MS138;10154;VERD4A-MS138;99999;0.0415;
10209;VERDE4-MS138;10157;VERDE4PCH013;99999;0.5668;
10232;CORREGPCH034;10155;LAJEADPCH034;99999;0.4186;
10237;PREDON-MS138;1847;NAVIRA-MS138;99999;0.1241;
10241;UNIB---RS034;1337;PPET-L-RS034;99999;0.00001;
10242;INNOVA-RS034;1337;PPET-L-RS034;99999;0.00001;
10243;LANX-E-RS034;1337;PPET-L-RS034;99999;0.00001;
10244;LANX-Q-RS034;1337;PPET-L-RS034;99999;0.00001;
10245;OXITEN-RS034;1337;PPET-L-RS034;99999;0.00001;
10246;WMARTI-RS034;1337;PPET-L-RS034;99999;0.00001;
10248;CANHADPCH034;2454;CSEGRE-PR138;99999;0.0002;
10256;JBOTA1-RS230;9262;JBOTAN-RS230;393;0.000359;
10257;JBOTA2-RS230;9262;JBOTAN-RS230;393;0.000359;
10317;TUPITI-SC138;10318;TUPITIPCH013;99999;0.3734;
11394;NIS-1Y-RJ138;1394;NISSAN-RJ138;99999;0.00171;
11394;NIS-1Y-RJ138;11395;VLK-1Y-RJ138;99999;0.00332;
11395;VLK-1Y-RJ138;1391;GLV-1Y-RJ138;99999;0.00459;
11395;VLK-1Y-RJ138;1395;VOLKS--RJ138;99999;0.00281;
11469;VDP-1Y-SP138;11949;PBR-1Y-SP138;99999;0.01533;
11470;HND-1Y-SP138;9129;HONDA--SP138;99999;0.000774;
11470;HND-1Y-SP138;14185;IPI-1Y-SP138;99999;0.002538;
11558;DLT-1Y-SP138;3837;DELTA--SP138;99999;0.01419;
11558;DLT-1Y-SP138;14186;CDS-1Y-SP138;99999;0.00798;
11592;DOO-1Y-SP138;4290;DOOSAN-SP138;99999;0.002;
11592;DOO-1Y-SP138;11998;RIP-1Y-SP138;99999;0.011723;
11604;UTF-1Y-SP138;11733;EBP-1Y-SP138;99999;0.019437;
11628;CMG-1Y-SP138;622;ITAPEV-SP138;229;0.012885;
11628;CMG-1Y-SP138;3922;ITAP-M-SP138;241;0.000758;
11630;ACT-1Y-SP138;11646;IPR-1Y-SP138;99999;0.011723;
11631;AUX-1Y-SP138;626;BOTUCA-SP138;242;0.016464;
11637;ITL-1Y-SP138;3912;INTER-BIO138;99999;0.0041;
11637;ITL-1Y-SP138;11909;PBT-1Y-SP138;99999;0.046413;
11644;IBT-1Y-SP138;2341;IBI+IT-SP138;99999;0.0308;
11644;IBT-1Y-SP138;16580;BRI-1Y-SP138;99999;0.11199;
11646;IPR-1Y-SP138;11653;GNI-1Y-SP138;99999;0.022448;
11650;JAU-1Y-SP138;635;BBONIT-SP138;99999;0.06061;
11653;GNI-1Y-SP138;652;NAVANH-SP138;99999;0.095778;
11654;PNT-1Y-SP138;654;PENAPO-SP138;99999;0.0001;
11654;PNT-1Y-SP138;11656;PNP-1Y-SP138;99999;0.023363;
11656;PNP-1Y-SP138;661;PROMIS-SP138;99999;0.07724;
11656;PNP-1Y-SP138;2345;PENAP--SP138;99999;0.006;
11671;UBR-1Y-SP138;671;UBARAN-SP138;99999;0.0001;
11671;UBR-1Y-SP138;13157;UPE-1Y-SP138;99999;0.11205;
11675;VVT-1Y-SP138;638;CATAN2-SP138;99999;0.072582;
11675;VVT-1Y-SP138;665;SJRPRE-SP138;99999;0.050383;
11675;VVT-1Y-SP138;2348;VILAVE-SP138;99999;0.0084;
11676;MAP-1Y-SP138;3046;MANUEL-SP138;99999;0.0003;
11676;MAP-1Y-SP138;13042;PMX-1Y-SP138;99999;0.006598;
11678;ORI-1Y-SP138;673;VALPAI-SP138;99999;0.039408;
11678;ORI-1Y-SP138;2291;ORIEN1-SP138;99999;0.0037;
11679;QAP-1Y-SP138;2182;QAMPAR-SP138;99999;0.000251;
11679;QAP-1Y-SP138;12009;STZ-1Y-SP138;99999;0.078817;
11680;AMP-1Y-SP138;2336;AMPAR1-SP138;99999;0.0013;
11680;AMP-1Y-SP138;11679;QAP-1Y-SP138;99999;0.001746;
11684;CB5-1Y-SP138;6603;CBRAN5-SP138;99999;0.00379;
11684;CB5-1Y-SP138;11941;CBC-1Y-SP138;99999;0.002993;
11685;DCV-1Y-SP138;699;PFERR--SP138;99999;0.036166;
11685;DCV-1Y-SP138;2339;DESCAL-SP138;99999;0.0002;
11686;DCO-1Y-SP138;2338;2CORRE-SP138;99999;0.0022;
11686;DCO-1Y-SP138;11939;BTS-1Y-SP138;242;0.074445;
11700;PNL-1Y-SP138;705;SJBVI2-SP138;99999;0.046143;
11700;PNL-1Y-SP138;2314;PINHAL-SP138;99999;0.0001;
11702;SCL-1Y-SP138;2346;SCARL--SP138;99999;0.0001;
11702;SCL-1Y-SP138;11685;DCV-1Y-SP138;99999;0.078319;
11704;VKW-1Y-SP138;2121;VOLKS1-SP138;99999;0.0076;
11704;VKW-1Y-SP138;11707;TSH-1Y-SP138;99999;0.004739;
11707;TSH-1Y-SP138;2550;TECUMS-SP138;99999;0.0022;
11707;TSH-1Y-SP138;11702;SCL-1Y-SP138;99999;0.00424;
